0 	-121 	11 
0 	-121 	12 
0 	-121 	13 
0 	-121 	14 
0 	-121 	15 
0 	-121 	16 
0 	-121 	17 
0 	-121 	18 
0 	-121 	19 
0 	-121 	20 
0 	-121 	21 
0 	-121 	22 
0 	-121 	23 
0 	-121 	24 
0 	-121 	25 
0 	-121 	26 
0 	-121 	27 
0 	-121 	28 
0 	-121 	29 
0 	-121 	30 
0 	-121 	31 
0 	-121 	32 
0 	-121 	33 
0 	-121 	34 
0 	-121 	35 
1 	-120 	11 
1 	-120 	12 
1 	-120 	13 
1 	-120 	14 
1 	-120 	15 
1 	-120 	16 
1 	-120 	17 
1 	-120 	18 
1 	-120 	19 
1 	-120 	20 
1 	-120 	21 
1 	-120 	22 
1 	-120 	23 
1 	-120 	24 
1 	-120 	25 
1 	-120 	26 
1 	-120 	27 
1 	-120 	28 
1 	-120 	29 
1 	-120 	30 
1 	-120 	31 
1 	-120 	32 
1 	-120 	33 
1 	-120 	34 
1 	-120 	35 
2 	-119 	11 
2 	-119 	12 
2 	-119 	13 
2 	-119 	14 
2 	-119 	15 
2 	-119 	16 
2 	-119 	17 
2 	-119 	18 
2 	-119 	19 
2 	-119 	20 
2 	-119 	21 
2 	-119 	22 
2 	-119 	23 
2 	-119 	24 
2 	-119 	25 
2 	-119 	26 
2 	-119 	27 
2 	-119 	28 
2 	-119 	29 
2 	-119 	30 
2 	-119 	31 
2 	-119 	32 
2 	-119 	33 
2 	-119 	34 
2 	-119 	35 
3 	-118 	11 
3 	-118 	12 
3 	-118 	13 
3 	-118 	14 
3 	-118 	15 
3 	-118 	16 
3 	-118 	17 
3 	-118 	18 
3 	-118 	19 
3 	-118 	20 
3 	-118 	21 
3 	-118 	22 
3 	-118 	23 
3 	-118 	24 
3 	-118 	25 
3 	-118 	26 
3 	-118 	27 
3 	-118 	28 
3 	-118 	29 
3 	-118 	30 
3 	-118 	31 
3 	-118 	32 
3 	-118 	33 
3 	-118 	34 
3 	-118 	35 
4 	-117 	11 
4 	-117 	12 
4 	-117 	13 
4 	-117 	14 
4 	-117 	15 
4 	-117 	16 
4 	-117 	17 
4 	-117 	18 
4 	-117 	19 
4 	-117 	20 
4 	-117 	21 
4 	-117 	22 
4 	-117 	23 
4 	-117 	24 
4 	-117 	25 
4 	-117 	26 
4 	-117 	27 
4 	-117 	28 
4 	-117 	29 
4 	-117 	30 
4 	-117 	31 
4 	-117 	32 
4 	-117 	33 
4 	-117 	34 
4 	-117 	35 
5 	-116 	11 
5 	-116 	12 
5 	-116 	13 
5 	-116 	14 
5 	-116 	15 
5 	-116 	16 
5 	-116 	17 
5 	-116 	18 
5 	-116 	19 
5 	-116 	20 
5 	-116 	21 
5 	-116 	22 
5 	-116 	23 
5 	-116 	24 
5 	-116 	25 
5 	-116 	26 
5 	-116 	27 
5 	-116 	28 
5 	-116 	29 
5 	-116 	30 
5 	-116 	31 
5 	-116 	32 
5 	-116 	33 
5 	-116 	34 
5 	-116 	35 
6 	-115 	11 
6 	-115 	12 
6 	-115 	13 
6 	-115 	14 
6 	-115 	15 
6 	-115 	16 
6 	-115 	17 
6 	-115 	18 
6 	-115 	19 
6 	-115 	20 
6 	-115 	21 
6 	-115 	22 
6 	-115 	23 
6 	-115 	24 
6 	-115 	25 
6 	-115 	26 
6 	-115 	27 
6 	-115 	28 
6 	-115 	29 
6 	-115 	30 
6 	-115 	31 
6 	-115 	32 
6 	-115 	33 
6 	-115 	34 
6 	-115 	35 
7 	-114 	11 
7 	-114 	12 
7 	-114 	13 
7 	-114 	14 
7 	-114 	15 
7 	-114 	16 
7 	-114 	17 
7 	-114 	18 
7 	-114 	19 
7 	-114 	20 
7 	-114 	21 
7 	-114 	22 
7 	-114 	23 
7 	-114 	24 
7 	-114 	25 
7 	-114 	26 
7 	-114 	27 
7 	-114 	28 
7 	-114 	29 
7 	-114 	30 
7 	-114 	31 
7 	-114 	32 
7 	-114 	33 
7 	-114 	34 
7 	-114 	35 
8 	-113 	11 
8 	-113 	12 
8 	-113 	13 
8 	-113 	14 
8 	-113 	15 
8 	-113 	16 
8 	-113 	17 
8 	-113 	18 
8 	-113 	19 
8 	-113 	20 
8 	-113 	21 
8 	-113 	22 
8 	-113 	23 
8 	-113 	24 
8 	-113 	25 
8 	-113 	26 
8 	-113 	27 
8 	-113 	28 
8 	-113 	29 
8 	-113 	30 
8 	-113 	31 
8 	-113 	32 
8 	-113 	33 
8 	-113 	34 
8 	-113 	35 
9 	-112 	11 
9 	-112 	12 
9 	-112 	13 
9 	-112 	14 
9 	-112 	15 
9 	-112 	16 
9 	-112 	17 
9 	-112 	18 
9 	-112 	19 
9 	-112 	20 
9 	-112 	21 
9 	-112 	22 
9 	-112 	23 
9 	-112 	24 
9 	-112 	25 
9 	-112 	26 
9 	-112 	27 
9 	-112 	28 
9 	-112 	29 
9 	-112 	30 
9 	-112 	31 
9 	-112 	32 
9 	-112 	33 
9 	-112 	34 
9 	-112 	35 
10 	-111 	11 
10 	-111 	12 
10 	-111 	13 
10 	-111 	14 
10 	-111 	15 
10 	-111 	16 
10 	-111 	17 
10 	-111 	18 
10 	-111 	19 
10 	-111 	20 
10 	-111 	21 
10 	-111 	22 
10 	-111 	23 
10 	-111 	24 
10 	-111 	25 
10 	-111 	26 
10 	-111 	27 
10 	-111 	28 
10 	-111 	29 
10 	-111 	30 
10 	-111 	31 
10 	-111 	32 
10 	-111 	33 
10 	-111 	34 
10 	-111 	35 
11 	-110 	11 
11 	-110 	12 
11 	-110 	13 
11 	-110 	14 
11 	-110 	15 
11 	-110 	16 
11 	-110 	17 
11 	-110 	18 
11 	-110 	19 
11 	-110 	20 
11 	-110 	21 
11 	-110 	22 
11 	-110 	23 
11 	-110 	24 
11 	-110 	25 
11 	-110 	26 
11 	-110 	27 
11 	-110 	28 
11 	-110 	29 
11 	-110 	30 
11 	-110 	31 
11 	-110 	32 
11 	-110 	33 
11 	-110 	34 
11 	-110 	35 
12 	-109 	11 
12 	-109 	12 
12 	-109 	13 
12 	-109 	14 
12 	-109 	15 
12 	-109 	16 
12 	-109 	17 
12 	-109 	18 
12 	-109 	19 
12 	-109 	20 
12 	-109 	21 
12 	-109 	22 
12 	-109 	23 
12 	-109 	24 
12 	-109 	25 
12 	-109 	26 
12 	-109 	27 
12 	-109 	28 
12 	-109 	29 
12 	-109 	30 
12 	-109 	31 
12 	-109 	32 
12 	-109 	33 
12 	-109 	34 
12 	-109 	35 
13 	-108 	11 
13 	-108 	12 
13 	-108 	13 
13 	-108 	14 
13 	-108 	15 
13 	-108 	16 
13 	-108 	17 
13 	-108 	18 
13 	-108 	19 
13 	-108 	20 
13 	-108 	21 
13 	-108 	22 
13 	-108 	23 
13 	-108 	24 
13 	-108 	25 
13 	-108 	26 
13 	-108 	27 
13 	-108 	28 
13 	-108 	29 
13 	-108 	30 
13 	-108 	31 
13 	-108 	32 
13 	-108 	33 
13 	-108 	34 
13 	-108 	35 
14 	-107 	11 
14 	-107 	12 
14 	-107 	13 
14 	-107 	14 
14 	-107 	15 
14 	-107 	16 
14 	-107 	17 
14 	-107 	18 
14 	-107 	19 
14 	-107 	20 
14 	-107 	21 
14 	-107 	22 
14 	-107 	23 
14 	-107 	24 
14 	-107 	25 
14 	-107 	26 
14 	-107 	27 
14 	-107 	28 
14 	-107 	29 
14 	-107 	30 
14 	-107 	31 
14 	-107 	32 
14 	-107 	33 
14 	-107 	34 
14 	-107 	35 
15 	-106 	11 
15 	-106 	12 
15 	-106 	13 
15 	-106 	14 
15 	-106 	15 
15 	-106 	16 
15 	-106 	17 
15 	-106 	18 
15 	-106 	19 
15 	-106 	20 
15 	-106 	21 
15 	-106 	22 
15 	-106 	23 
15 	-106 	24 
15 	-106 	25 
15 	-106 	26 
15 	-106 	27 
15 	-106 	28 
15 	-106 	29 
15 	-106 	30 
15 	-106 	31 
15 	-106 	32 
15 	-106 	33 
15 	-106 	34 
15 	-106 	35 
16 	-105 	11 
16 	-105 	12 
16 	-105 	13 
16 	-105 	14 
16 	-105 	15 
16 	-105 	16 
16 	-105 	17 
16 	-105 	18 
16 	-105 	19 
16 	-105 	20 
16 	-105 	21 
16 	-105 	22 
16 	-105 	23 
16 	-105 	24 
16 	-105 	25 
16 	-105 	26 
16 	-105 	27 
16 	-105 	28 
16 	-105 	29 
16 	-105 	30 
16 	-105 	31 
16 	-105 	32 
16 	-105 	33 
16 	-105 	34 
16 	-105 	35 
17 	-104 	11 
17 	-104 	12 
17 	-104 	13 
17 	-104 	14 
17 	-104 	15 
17 	-104 	16 
17 	-104 	17 
17 	-104 	18 
17 	-104 	19 
17 	-104 	20 
17 	-104 	21 
17 	-104 	22 
17 	-104 	23 
17 	-104 	24 
17 	-104 	25 
17 	-104 	26 
17 	-104 	27 
17 	-104 	28 
17 	-104 	29 
17 	-104 	30 
17 	-104 	31 
17 	-104 	32 
17 	-104 	33 
17 	-104 	34 
17 	-104 	35 
18 	-103 	11 
18 	-103 	12 
18 	-103 	13 
18 	-103 	14 
18 	-103 	15 
18 	-103 	16 
18 	-103 	17 
18 	-103 	18 
18 	-103 	19 
18 	-103 	20 
18 	-103 	21 
18 	-103 	22 
18 	-103 	23 
18 	-103 	24 
18 	-103 	25 
18 	-103 	26 
18 	-103 	27 
18 	-103 	28 
18 	-103 	29 
18 	-103 	30 
18 	-103 	31 
18 	-103 	32 
18 	-103 	33 
18 	-103 	34 
18 	-103 	35 
19 	-102 	11 
19 	-102 	12 
19 	-102 	13 
19 	-102 	14 
19 	-102 	15 
19 	-102 	16 
19 	-102 	17 
19 	-102 	18 
19 	-102 	19 
19 	-102 	20 
19 	-102 	21 
19 	-102 	22 
19 	-102 	23 
19 	-102 	24 
19 	-102 	25 
19 	-102 	26 
19 	-102 	27 
19 	-102 	28 
19 	-102 	29 
19 	-102 	30 
19 	-102 	31 
19 	-102 	32 
19 	-102 	33 
19 	-102 	34 
19 	-102 	35 
20 	-101 	11 
20 	-101 	12 
20 	-101 	13 
20 	-101 	14 
20 	-101 	15 
20 	-101 	16 
20 	-101 	17 
20 	-101 	18 
20 	-101 	19 
20 	-101 	20 
20 	-101 	21 
20 	-101 	22 
20 	-101 	23 
20 	-101 	24 
20 	-101 	25 
20 	-101 	26 
20 	-101 	27 
20 	-101 	28 
20 	-101 	29 
20 	-101 	30 
20 	-101 	31 
20 	-101 	32 
20 	-101 	33 
20 	-101 	34 
20 	-101 	35 
21 	-100 	11 
21 	-100 	12 
21 	-100 	13 
21 	-100 	14 
21 	-100 	15 
21 	-100 	16 
21 	-100 	17 
21 	-100 	18 
21 	-100 	19 
21 	-100 	20 
21 	-100 	21 
21 	-100 	22 
21 	-100 	23 
21 	-100 	24 
21 	-100 	25 
21 	-100 	26 
21 	-100 	27 
21 	-100 	28 
21 	-100 	29 
21 	-100 	30 
21 	-100 	31 
21 	-100 	32 
21 	-100 	33 
21 	-100 	34 
21 	-100 	35 
22 	-99 	11 
22 	-99 	12 
22 	-99 	13 
22 	-99 	14 
22 	-99 	15 
22 	-99 	16 
22 	-99 	17 
22 	-99 	18 
22 	-99 	19 
22 	-99 	20 
22 	-99 	21 
22 	-99 	22 
22 	-99 	23 
22 	-99 	24 
22 	-99 	25 
22 	-99 	26 
22 	-99 	27 
22 	-99 	28 
22 	-99 	29 
22 	-99 	30 
22 	-99 	31 
22 	-99 	32 
22 	-99 	33 
22 	-99 	34 
22 	-99 	35 
23 	-98 	11 
23 	-98 	12 
23 	-98 	13 
23 	-98 	14 
23 	-98 	15 
23 	-98 	16 
23 	-98 	17 
23 	-98 	18 
23 	-98 	19 
23 	-98 	20 
23 	-98 	21 
23 	-98 	22 
23 	-98 	23 
23 	-98 	24 
23 	-98 	25 
23 	-98 	26 
23 	-98 	27 
23 	-98 	28 
23 	-98 	29 
23 	-98 	30 
23 	-98 	31 
23 	-98 	32 
23 	-98 	33 
23 	-98 	34 
23 	-98 	35 
24 	-97 	11 
24 	-97 	12 
24 	-97 	13 
24 	-97 	14 
24 	-97 	15 
24 	-97 	16 
24 	-97 	17 
24 	-97 	18 
24 	-97 	19 
24 	-97 	20 
24 	-97 	21 
24 	-97 	22 
24 	-97 	23 
24 	-97 	24 
24 	-97 	25 
24 	-97 	26 
24 	-97 	27 
24 	-97 	28 
24 	-97 	29 
24 	-97 	30 
24 	-97 	31 
24 	-97 	32 
24 	-97 	33 
24 	-97 	34 
24 	-97 	35 
25 	-96 	11 
25 	-96 	12 
25 	-96 	13 
25 	-96 	14 
25 	-96 	15 
25 	-96 	16 
25 	-96 	17 
25 	-96 	18 
25 	-96 	19 
25 	-96 	20 
25 	-96 	21 
25 	-96 	22 
25 	-96 	23 
25 	-96 	24 
25 	-96 	25 
25 	-96 	26 
25 	-96 	27 
25 	-96 	28 
25 	-96 	29 
25 	-96 	30 
25 	-96 	31 
25 	-96 	32 
25 	-96 	33 
25 	-96 	34 
25 	-96 	35 
26 	-95 	11 
26 	-95 	12 
26 	-95 	13 
26 	-95 	14 
26 	-95 	15 
26 	-95 	16 
26 	-95 	17 
26 	-95 	18 
26 	-95 	19 
26 	-95 	20 
26 	-95 	21 
26 	-95 	22 
26 	-95 	23 
26 	-95 	24 
26 	-95 	25 
26 	-95 	26 
26 	-95 	27 
26 	-95 	28 
26 	-95 	29 
26 	-95 	30 
26 	-95 	31 
26 	-95 	32 
26 	-95 	33 
26 	-95 	34 
26 	-95 	35 
27 	-94 	11 
27 	-94 	12 
27 	-94 	13 
27 	-94 	14 
27 	-94 	15 
27 	-94 	16 
27 	-94 	17 
27 	-94 	18 
27 	-94 	19 
27 	-94 	20 
27 	-94 	21 
27 	-94 	22 
27 	-94 	23 
27 	-94 	24 
27 	-94 	25 
27 	-94 	26 
27 	-94 	27 
27 	-94 	28 
27 	-94 	29 
27 	-94 	30 
27 	-94 	31 
27 	-94 	32 
27 	-94 	33 
27 	-94 	34 
27 	-94 	35 
28 	-93 	11 
28 	-93 	12 
28 	-93 	13 
28 	-93 	14 
28 	-93 	15 
28 	-93 	16 
28 	-93 	17 
28 	-93 	18 
28 	-93 	19 
28 	-93 	20 
28 	-93 	21 
28 	-93 	22 
28 	-93 	23 
28 	-93 	24 
28 	-93 	25 
28 	-93 	26 
28 	-93 	27 
28 	-93 	28 
28 	-93 	29 
28 	-93 	30 
28 	-93 	31 
28 	-93 	32 
28 	-93 	33 
28 	-93 	34 
28 	-93 	35 
29 	-92 	11 
29 	-92 	12 
29 	-92 	13 
29 	-92 	14 
29 	-92 	15 
29 	-92 	16 
29 	-92 	17 
29 	-92 	18 
29 	-92 	19 
29 	-92 	20 
29 	-92 	21 
29 	-92 	22 
29 	-92 	23 
29 	-92 	24 
29 	-92 	25 
29 	-92 	26 
29 	-92 	27 
29 	-92 	28 
29 	-92 	29 
29 	-92 	30 
29 	-92 	31 
29 	-92 	32 
29 	-92 	33 
29 	-92 	34 
29 	-92 	35 
30 	-91 	11 
30 	-91 	12 
30 	-91 	13 
30 	-91 	14 
30 	-91 	15 
30 	-91 	16 
30 	-91 	17 
30 	-91 	18 
30 	-91 	19 
30 	-91 	20 
30 	-91 	21 
30 	-91 	22 
30 	-91 	23 
30 	-91 	24 
30 	-91 	25 
30 	-91 	26 
30 	-91 	27 
30 	-91 	28 
30 	-91 	29 
30 	-91 	30 
30 	-91 	31 
30 	-91 	32 
30 	-91 	33 
30 	-91 	34 
30 	-91 	35 
31 	-90 	11 
31 	-90 	12 
31 	-90 	13 
31 	-90 	14 
31 	-90 	15 
31 	-90 	16 
31 	-90 	17 
31 	-90 	18 
31 	-90 	19 
31 	-90 	20 
31 	-90 	21 
31 	-90 	22 
31 	-90 	23 
31 	-90 	24 
31 	-90 	25 
31 	-90 	26 
31 	-90 	27 
31 	-90 	28 
31 	-90 	29 
31 	-90 	30 
31 	-90 	31 
31 	-90 	32 
31 	-90 	33 
31 	-90 	34 
31 	-90 	35 
32 	-89 	11 
32 	-89 	12 
32 	-89 	13 
32 	-89 	14 
32 	-89 	15 
32 	-89 	16 
32 	-89 	17 
32 	-89 	18 
32 	-89 	19 
32 	-89 	20 
32 	-89 	21 
32 	-89 	22 
32 	-89 	23 
32 	-89 	24 
32 	-89 	25 
32 	-89 	26 
32 	-89 	27 
32 	-89 	28 
32 	-89 	29 
32 	-89 	30 
32 	-89 	31 
32 	-89 	32 
32 	-89 	33 
32 	-89 	34 
32 	-89 	35 
33 	-88 	11 
33 	-88 	12 
33 	-88 	13 
33 	-88 	14 
33 	-88 	15 
33 	-88 	16 
33 	-88 	17 
33 	-88 	18 
33 	-88 	19 
33 	-88 	20 
33 	-88 	21 
33 	-88 	22 
33 	-88 	23 
33 	-88 	24 
33 	-88 	25 
33 	-88 	26 
33 	-88 	27 
33 	-88 	28 
33 	-88 	29 
33 	-88 	30 
33 	-88 	31 
33 	-88 	32 
33 	-88 	33 
33 	-88 	34 
33 	-88 	35 
34 	-87 	11 
34 	-87 	12 
34 	-87 	13 
34 	-87 	14 
34 	-87 	15 
34 	-87 	16 
34 	-87 	17 
34 	-87 	18 
34 	-87 	19 
34 	-87 	20 
34 	-87 	21 
34 	-87 	22 
34 	-87 	23 
34 	-87 	24 
34 	-87 	25 
34 	-87 	26 
34 	-87 	27 
34 	-87 	28 
34 	-87 	29 
34 	-87 	30 
34 	-87 	31 
34 	-87 	32 
34 	-87 	33 
34 	-87 	34 
34 	-87 	35 
35 	-86 	11 
35 	-86 	12 
35 	-86 	13 
35 	-86 	14 
35 	-86 	15 
35 	-86 	16 
35 	-86 	17 
35 	-86 	18 
35 	-86 	19 
35 	-86 	20 
35 	-86 	21 
35 	-86 	22 
35 	-86 	23 
35 	-86 	24 
35 	-86 	25 
35 	-86 	26 
35 	-86 	27 
35 	-86 	28 
35 	-86 	29 
35 	-86 	30 
35 	-86 	31 
35 	-86 	32 
35 	-86 	33 
35 	-86 	34 
35 	-86 	35 
36 	-85 	11 
36 	-85 	12 
36 	-85 	13 
36 	-85 	14 
36 	-85 	15 
36 	-85 	16 
36 	-85 	17 
36 	-85 	18 
36 	-85 	19 
36 	-85 	20 
36 	-85 	21 
36 	-85 	22 
36 	-85 	23 
36 	-85 	24 
36 	-85 	25 
36 	-85 	26 
36 	-85 	27 
36 	-85 	28 
36 	-85 	29 
36 	-85 	30 
36 	-85 	31 
36 	-85 	32 
36 	-85 	33 
36 	-85 	34 
36 	-85 	35 
37 	-121 	11 
37 	-120 	11 
37 	-119 	11 
37 	-118 	11 
37 	-117 	11 
37 	-116 	11 
37 	-115 	11 
37 	-114 	11 
37 	-113 	11 
37 	-112 	11 
37 	-111 	11 
37 	-110 	11 
37 	-109 	11 
37 	-108 	11 
37 	-107 	11 
37 	-106 	11 
37 	-105 	11 
37 	-104 	11 
37 	-103 	11 
37 	-102 	11 
37 	-101 	11 
37 	-100 	11 
37 	-99 	11 
37 	-98 	11 
37 	-97 	11 
37 	-96 	11 
37 	-95 	11 
37 	-94 	11 
37 	-93 	11 
37 	-92 	11 
37 	-91 	11 
37 	-90 	11 
37 	-89 	11 
37 	-88 	11 
37 	-87 	11 
37 	-86 	11 
37 	-85 	11 
38 	-121 	12 
38 	-120 	12 
38 	-119 	12 
38 	-118 	12 
38 	-117 	12 
38 	-116 	12 
38 	-115 	12 
38 	-114 	12 
38 	-113 	12 
38 	-112 	12 
38 	-111 	12 
38 	-110 	12 
38 	-109 	12 
38 	-108 	12 
38 	-107 	12 
38 	-106 	12 
38 	-105 	12 
38 	-104 	12 
38 	-103 	12 
38 	-102 	12 
38 	-101 	12 
38 	-100 	12 
38 	-99 	12 
38 	-98 	12 
38 	-97 	12 
38 	-96 	12 
38 	-95 	12 
38 	-94 	12 
38 	-93 	12 
38 	-92 	12 
38 	-91 	12 
38 	-90 	12 
38 	-89 	12 
38 	-88 	12 
38 	-87 	12 
38 	-86 	12 
38 	-85 	12 
39 	-121 	13 
39 	-120 	13 
39 	-119 	13 
39 	-118 	13 
39 	-117 	13 
39 	-116 	13 
39 	-115 	13 
39 	-114 	13 
39 	-113 	13 
39 	-112 	13 
39 	-111 	13 
39 	-110 	13 
39 	-109 	13 
39 	-108 	13 
39 	-107 	13 
39 	-106 	13 
39 	-105 	13 
39 	-104 	13 
39 	-103 	13 
39 	-102 	13 
39 	-101 	13 
39 	-100 	13 
39 	-99 	13 
39 	-98 	13 
39 	-97 	13 
39 	-96 	13 
39 	-95 	13 
39 	-94 	13 
39 	-93 	13 
39 	-92 	13 
39 	-91 	13 
39 	-90 	13 
39 	-89 	13 
39 	-88 	13 
39 	-87 	13 
39 	-86 	13 
39 	-85 	13 
40 	-121 	14 
40 	-120 	14 
40 	-119 	14 
40 	-118 	14 
40 	-117 	14 
40 	-116 	14 
40 	-115 	14 
40 	-114 	14 
40 	-113 	14 
40 	-112 	14 
40 	-111 	14 
40 	-110 	14 
40 	-109 	14 
40 	-108 	14 
40 	-107 	14 
40 	-106 	14 
40 	-105 	14 
40 	-104 	14 
40 	-103 	14 
40 	-102 	14 
40 	-101 	14 
40 	-100 	14 
40 	-99 	14 
40 	-98 	14 
40 	-97 	14 
40 	-96 	14 
40 	-95 	14 
40 	-94 	14 
40 	-93 	14 
40 	-92 	14 
40 	-91 	14 
40 	-90 	14 
40 	-89 	14 
40 	-88 	14 
40 	-87 	14 
40 	-86 	14 
40 	-85 	14 
41 	-121 	15 
41 	-120 	15 
41 	-119 	15 
41 	-118 	15 
41 	-117 	15 
41 	-116 	15 
41 	-115 	15 
41 	-114 	15 
41 	-113 	15 
41 	-112 	15 
41 	-111 	15 
41 	-110 	15 
41 	-109 	15 
41 	-108 	15 
41 	-107 	15 
41 	-106 	15 
41 	-105 	15 
